scope,season,stat_key,stat_name,anomaly_type,match_label,round_label,entity_label,raw_value,parsed_value,expected_range,notes
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Eels,13,away,215,3.5833333333333335,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Eels,13,home,225,3.75,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Knights,5,away,201,3.35,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Knights,5,home,121,2.0166666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Panthers,2,away,186,3.1,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Panthers,2,home,151,2.5166666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Rabbitohs,18,away,166,2.7666666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Rabbitohs,18,home,165,2.75,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Sea Eagles,28,away,163,2.716666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Sea Eagles,28,home,214,3.566666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Sharks,25,away,173,2.8833333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Sharks,25,home,178,2.966666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Storm,21,away,154,2.566666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Storm,21,home,178,2.966666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Warriors,10,away,191,3.183333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Warriors,10,home,179,2.9833333333333334,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Wests Tigers,24,away,145,2.4166666666666665,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Dragons v Wests Tigers,24,home,183,3.05,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Broncos,25,away,208,3.466666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Broncos,25,home,191,3.183333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Cowboys,4,away,175,2.9166666666666665,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Cowboys,4,home,142,2.3666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Knights,18,away,141,2.35,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Knights,18,home,187,3.1166666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Panthers,5,away,182,3.033333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Panthers,5,home,166,2.7666666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Rabbitohs,15,away,153,2.55,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Rabbitohs,15,home,194,3.2333333333333334,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Raiders,9,away,148,2.466666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Raiders,9,home,192,3.2,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Sea Eagles,21,away,190,3.1666666666666665,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Sea Eagles,21,home,154,2.566666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Storm,14,away,181,3.0166666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Storm,14,home,170,2.8333333333333335,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Wests Tigers,7,away,163,2.716666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Eels v Wests Tigers,7,home,170,2.8333333333333335,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Broncos,9,away,177,2.95,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Broncos,28,away,173,2.8833333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Broncos,9,home,167,2.783333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Broncos,28,home,170,2.8333333333333335,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Bulldogs,3,away,150,2.5,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Bulldogs,3,home,168,2.8,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Cowboys,6,away,203,3.3833333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Cowboys,6,home,186,3.1,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Dragons,12,away,194,3.2333333333333334,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Dragons,12,home,172,2.8666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Eels,1,away,195,3.25,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Eels,1,home,180,3,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Panthers,25,away,157,2.6166666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Panthers,25,home,187,3.1166666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Rabbitohs,20,away,181,3.0166666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Rabbitohs,20,home,172,2.8666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Sea Eagles,23,away,178,2.966666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Sea Eagles,23,home,189,3.15,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Sharks,16,away,194,3.2333333333333334,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Knights v Sharks,16,home,188,3.1333333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Bulldogs,26,away,166,2.7666666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Bulldogs,26,home,190,3.1666666666666665,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Cowboys,19,away,187,3.1166666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Cowboys,19,home,202,3.3666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Dragons,14,away,186,3.1,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Dragons,14,home,186,3.1,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Eels,11,away,165,2.75,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Eels,11,home,181,3.0166666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Rabbitohs,10,away,154,2.566666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Rabbitohs,10,home,176,2.933333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Raiders,18,away,172,2.8666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Raiders,18,home,192,3.2,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Storm,6,away,171,2.85,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Storm,6,home,172,2.8666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Wests Tigers,16,away,171,2.85,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Panthers v Wests Tigers,16,home,180,3,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Broncos,14,away,182,3.033333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Broncos,14,home,166,2.7666666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Bulldogs,6,away,152,2.533333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Bulldogs,6,home,159,2.65,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Cowboys,25,away,192,3.2,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Cowboys,25,home,172,2.8666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Dragons,3,away,154,2.566666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Dragons,3,home,163,2.716666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Knights,8,away,179,2.9833333333333334,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Knights,8,home,188,3.1333333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Raiders,21,away,191,3.183333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Raiders,21,home,189,3.15,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Warriors,16,away,197,3.283333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Warriors,16,home,104,1.7333333333333334,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Wests Tigers,12,away,197,3.283333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Rabbitohs v Wests Tigers,12,home,131,2.183333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Bulldogs,5,away,191,3.183333333333333,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Bulldogs,5,home,172,2.8666666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Dragons,20,away,148,2.466666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Dragons,20,home,165,2.75,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Eels,17,away,166,2.7666666666666666,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Eels,17,home,157,2.6166666666666667,stat-specific sanity range,
team,2006,time_in_possession,Time In Possession,time_in_possession_out_of_range,Raiders v Knights,2,away,166,2.7666666666666666,stat-specific sanity range,
